sourceLanguage 	 targetLanguage 	 sourceText 	 targetText 	 conversationId 	 direction 	 tone 	 customerId
nl 	 en 	 EMAIL 	 EMAIL 	 6390b2a379e7c576cb88cfe0 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 als ik inlog via PSN 	 when I log in via PSN 	 6390b2a379e7c576cb88cfe0 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 zoals door jullie voorgeschreven, dan wilt die alsnog een verificatie code sturen naar EMAIL? 	 as directed by you, then it still wants to send a verification code to EMAIL? 	 6390b2a379e7c576cb88cfe0 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 You can follow this article to link PSN with new PRS-ORG account. 	 Je kunt dit artikel volgen om PSN aan een nieuw PRS-ORG-account te koppelen. 	 6390b2a379e7c576cb88cfe0 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 URL 	 URL 	 6390b2a379e7c576cb88cfe0 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Open one of our games on your PlayStation. 	 Open een van onze games op je Playstation. 	 6390b2a379e7c576cb88cfe0 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Some games ask you to log in at the start, while others prompt you to sign into PRS-ORG servers when you try to access online modes. 	 Sommige games vragen je om aan het begin in te loggen, terwijl anderen je vragen om in te loggen op PRS-ORG-servers wanneer je online modi probeert te openen. 	 6390b2a379e7c576cb88cfe0 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Enter the email address and password for your primary PRS-ORG Account when you’re asked to log in. 	 Voer het e-mailadres en wachtwoord voor je primaire PRS-ORG-account in wanneer je wordt gevraagd in te loggen. 	 6390b2a379e7c576cb88cfe0 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Once you’ve signed in, your accounts will be linked. 	 Zodra je bent aangemeld, zijn je accounts gekoppeld. 	 6390b2a379e7c576cb88cfe0 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 bedankt 	 Thank you 	 6390b2a379e7c576cb88cfe0 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-M. 	 My name is NAME-M. 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 May I ask your first name? 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 NAME-M 	 NAME-M 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hello NAME-M, Nice to meet you. 	 Hallo NAME-M, leuk je te ontmoeten. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I hope you are doing good. 	 Ik hoop dat het goed met je gaat. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 May I know your issue to assist you better? 	 Mag ik je probleem weten zodat ik je beter kan helpen? 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik was bezig met de mid icon player pick sbc en ik had de 87 squad Al ingeleverd 	 I was working on the mid icon player pick sbc and I had already turned in the 87 squad 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Maar town ik de 86 rated squad wou inlevern was er een server fout ofzo 	 But when I wanted to turn in the 86 rated squad, there was a server error or something 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 En nu is de sbc verlopen 	 And now the sbc has expired 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 It looks like you are having issue with the unable to submit the player due to the server issue, Am I correct? 	 Het lijkt erop dat je een probleem hebt met het niet kunnen indienen van de speler vanwege het serverprobleem, klopt dat? 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Nee ik Kon Niet meer optijd inloggen om de 86 rated squad nog in the leveren 	 No, I couldn't login in time to submit the 86 rated squad 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wegens de server problemen 	 Due to server problems 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Dit is trouwens op een ander account gebeurd 	 By the way, this happened on another account 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 No worries, certainly I can help you with the available information after checking my resources. 	 Geen zorgen, ik kan je helpen met de beschikbare informatie nadat ik mijn bronnen heb gecontroleerd. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Can you please share the email address to your PRS-ORG account? 	 Kun je het e-mailadres delen dat geregistreerd staat op je PRS-ORG-account? 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please share the email of both account. 	 Gelieve het e-mailadres van beide accounts te delen. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 EMAIL 	 EMAIL 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Sorry hoe bedoelt u 	 Sorry, how do you mean 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Dit is op maar een account gebeurd 	 This happened on only one account 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Okay! 	 Oké! 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I would like to tell you that being a PRS-ORG user I can feel you man and totally understand your situation so now what I am doing is submit the feedback to the team about this situation by asking some of the information of your account. 	 Graag wil ik je laten weten dat ik, als PRS-ORG-gebruiker, volledig begrip heb voor jouw situatie. Op dit moment ben ik bezig om het team op de hoogte te stellen van jouw situatie door enkele gegevens van jouw account op te vragen. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please tell me the date when this has happened. 	 Vertel me alsjeblieft de datum waarop dit is gebeurd. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Alles is vandaag gebeurd 	 Everything happened today 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik had de 87 rated squad ron 01:00 gedaan 	 I had done the 87 rated squad around 01:00 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Okay! 	 Oké! 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I have submitted the feedback to the team. 	 Ik heb de feedback aan het team ingediend. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Now team will look into your issue and make the necessary action on it. 	 Nu zal het team je probleem onderzoeken en de nodige actie ondernemen. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Is there anything else I can help you with? 	 Is er nog iets waarmee ik je kan helpen? 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Nee dankuwel 	 No, thanks 	 64026b15be45ba5979c87a58 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thank you for contacting PRS-ORG. 	 Bedankt dat je contact hebt opgenomen met PRS-ORG. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Have a wonderful day ahead. 	 Een fijne dag toegewenst. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Take care and stay safe. 	 Wees voorzichtig en blijf veilig. 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Happy Gaming!! 	 Fijne gaming! 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Bye! 	 Tot ziens! 	 64026b15be45ba5979c87a58 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-M. 	 My name is NAME-M. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 May I ask your first name? 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Beste, u chat met NAME-M. 	 Dear, you are chatting with NAME-M. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hello NAME-M 	 Hallo NAME-M 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 ! How are you doing today? 	 ! Hoe gaat het met je vandaag? 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik vroeg mij af of het nog steeds mogelijk is om PRS-ORG ultimate edition te kopen in BELGIË. 	 I was wondering if it is still possible to buy PRS-ORG ultimate edition in BELGIUM. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Het gaat me niet zozeer over de voordelen in het spel, wel over de dual entitlement. 	 I'm not so much concerned with in-game benefits as with dual entitlement. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Helaas kan ik de ultimate edition nergens meer vinden. 	 Unfortunately, I can't find the ultimate edition anywhere anymore. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Blijkbaar is dit de enige versie met dual entitlement. 	 Apparently this is the only version with dual entitlement. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Alright! 	 Oké! 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please do not worry, I will try my level best to help you in providing the information related to availability of PRS-ORG ultimate edition. 	 Maak je geen zorgen, ik zal mijn best doen om je te helpen bij het verstrekken van informatie over de beschikbaarheid van PRS-ORG Ultimate Edition. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please allow me for few moments while I am checking with my resources. 	 Geef me alsjeblieft een moment terwijl ik het naga met mijn bronnen. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Prima. 	 Fine. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thank you. 	 Bedankt. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please allow me one more moment. 	 Geef me alsjeblieft nog een moment. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I really appreciate your time and patience. 	 Ik waardeer je tijd en geduld echt. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thank you for your time and patience. 	 Bedankt voor je tijd en geduld. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I have checked with my resources and let me inform you that you may pre-order PRS-ORG Ultimate Edition on the following link, however the the game is going to release on September 30th, 2022022. 	 Ik heb mijn bronnen geraadpleegd en ik wil je laten weten dat je de PRS-ORG Ultimate Edition kunt voorbestellen via de volgende link. De game wordt echter pas uitgebracht op 30 september 2022 #. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 URL 	 URL 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 The Release date of PRS-ORG is on 	 De release-datum van PRS-ORG is op 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 September 30, 202229:300:00 AM GMT05:300. 	 30 september 202229:300:00 uur GMT 05:300. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Beste, ik speel niet op de pc. 	 Dear, I don't play on the PC. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik zou graag een versie hebben met dual entitlement voor de PS4 en PRS-ORG. 	 I would love to have a version with dual entitlement for the PS4 and PRS-ORG. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Deze versie kan ik niet meer vinden in de PlayStation store. 	 I can no longer find this version in the Playstation store. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Voor mij is het niet erg dat ik geen recht heb op de early access. 	 For me, I don't mind not being entitled to the early access. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik wil enkel voorkomen dat ik twee games moet kopen als ik aan een PRS-ORG geraak. 	 I just want to avoid having to buy two games when I get to a PRS-ORG. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 So, once you will go through the link and select the platform as PRS-ORG, you will find the option to get the Pre-order PRS-ORG Ultimate Edition with dual entitlement: 	 Dus zodra je de link hebt doorgenomen en het platform als Playstation selecteert, vind je de optie om de pre-order PRS-ORG Ultimate Edition te krijgen met dual entitlement: 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 URL 	 URL 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Deze pagina had ik al gevonden. 	 I had already found this page. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Maar wanneer ik op de knop ‘pre-order nu’ klik, word ik verwezen naar de volgende error-pagina URL. 	 But when I click on the 'pre-order now' button, I am directed to the following error page URL. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I understand it. 	 Ik begrijp het. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 So, let me inform you that the pre-order for PRS-ORG for any edition is subject to availability with the concerned platforms. 	 Laat me je dus meedelen dat de pre-order voor PRS-ORG voor elke editie afhankelijk is van beschikbaarheid bij de betrokken platforms. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 For more clarification, I would suggest you to please contact PlayStation/Sony Support. 	 Voor meer informatie raad ik je aan contact op te nemen met Playstation/Sony-ondersteuning. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 However, the full version of the game is likely to be launched soon on September 30thth and you would be able to purchase it after that as well. 	 De volledige versie van het spel wordt echter waarschijnlijk binnenkort gelanceerd op 30 september en je kunt het daarna ook kopen. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I hope you can understand the situation now. 	 Ik hoop dat je de situatie nu begrijpt. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Volgens mij klopt die info niet. 	 I don't think that info is correct. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik kan inderdaad het spel kopen, eventueel na 30 september, maar dan heb ik geen dual entitlement. 	 I can indeed buy the game, possibly after 30 September, but then I won't have dual entitlement. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Mijn vraag is eenvoudig. 	 My question is simple. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Is volgens jou PRS-ORG Ultimate Edition nog steeds te koop en ligt het probleem bij PRS-ORG? 	 In your opinion, is PRS-ORG Ultimate Edition still on sale and does the problem lie with PRS-ORG? 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Of is de ultimate edition volledig niet meer beschikbaar? 	 Or is the ultimate edition completely unavailable? 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Well, I have checked with my resources and let me inform you that the issue is from PlayStation/Sony end. 	 Welnu, ik heb mijn bronnen gecontroleerd en ik wil je laten weten dat het probleem afkomstig is van Playstation/Sony. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 And yes, it is available for pre-order at the moment. 	 En ja, het is momenteel beschikbaar voor pre-order. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 So, I would suggest you to please wait and try it again or contact PlayStation/Sony Support to get the error resolved. 	 Dus ik raad je aan om alsjeblieft te wachten en het opnieuw te proberen of contact op te nemen met Playstation/Sony-ondersteuning om de fout op te lossen. 	 6318513f613b735e130c3786 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Oké. 	 Okay. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt! 	 Thank you! 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Met deze info kan ik contact opnemen met PRS-ORG. 	 With this info I can contact PRS-ORG. 	 6318513f613b735e130c3786 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-F. 	 My name is NAME-F. 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 May I ask your first name? 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Hoi ik ben NAME-M 	 Hello, I'm NAME-M 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hey NAME-M, 	 Hi NAME-M, 	 621763650ba2c7d78c2bca95 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hope you're doing good? 	 Ik hoop dat het goed met je gaat? 	 621763650ba2c7d78c2bca95 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 How may I help you today? 	 Hoe kan ik je vandaag helpen? 	 621763650ba2c7d78c2bca95 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Niet goed. 	 I'm not doing well. 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik win gewoon rustig mijn rivals potten en de laatste pot om de elite divisie te bereiken valt de server weg 	 I just win my rivals matches and the last match to reach the elite division but the server goes down 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Belangrijke note in deze, ik speel coop. 	 Important note, I play coop. 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 We winnen de wedstrijd dus ik zou in de elite divisie moeten komen. 	 We won the game, so I should be in the elite division. 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Heel toevallig valt de verbinding met de PRS-ORG server weg bij mij en niet bij mijn teamgenoot. 	 Coincidentally, the connection to the PRS-ORG server is lost for me and not for my teammate. 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Hij wint de wedstrijd en ik verlies de pot. 	 He wins the match and I lose the match. 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Daarna start ik ultimate team weer op en is er niks aan de hand 	 Then I restart ultimate team and nothing seems to be wrong 	 621763650ba2c7d78c2bca95 	 customer 	 informal 	 0015800001EMz0vAAD
